"pais","codigo_pais","anio","poblacion","gini","dualismo_sectorial","pib","inversion_extranjera","diversidad_etnica","tipo_regimen","gasto_educ","gasto_salud","gasto_segsocial","bal_legislativo","represion"
"Ecuador","ECU",1997,35.6152725219727,,14.1098964547044,5167.92,2.5707108395873,1,3,2.2,1,1.7,-0.365853702649474,0
"Ecuador","ECU",1998,35.2640151977539,56.2,11.0228753476218,5197.56,3.10914577010949,1,3,2.7,0.9,1.7,-0.365853702649474,0
"Ecuador","ECU",1999,34.9072265625,57,10.8282661919391,4668.4,3.30065864638905,1,3,2.2,0.9,1.4,-0.11983469966799,0
"Ecuador","ECU",2000,34.5415077209473,54,-12.9626059731407,4776.84,-0.127892583165029,1,3,1.8,0.7,1.4,-0.11983469966799,0
"Ecuador","ECU",2001,34.1656112670898,,-17.6551316631213,5033.75,2.20108486045059,1,3,2.3,0.9,2,-0.11983469966799,0
"Ecuador","ECU",2002,33.7825889587402,,,5227.29,2.74357251922969,,3,2.8,1,1.4,-0.11983469966799,0
"Ecuador","ECU",2003,33.3984680175781,53,-19.3438980807327,5259.04,2.68713101741545,,3,2.4,1.1,1.9,-0.125,0
"Ecuador","ECU",2004,33.0209541320801,52,-22.3297513650552,5539.42,2.287241330465,,3,2.6,1.2,2.1,-0.125,0
"Ecuador","ECU",2005,32.6549644470215,52,-21.4621411924925,5766.73,1.18874605515093,,3,2.6,1.2,2.3,-0.125,0
"Ecuador","ECU",2006,32.3013381958008,51.5,-21.4045333547198,5890.09,0.579950851142313,,3,2.7,1.3,2.4,-0.125,0
"Ecuador","ECU",2007,31.957555770874,52,-19.7628056378468,5973.51,0.380084250544774,,4,,,,-0.25,0
"Ecuador","ECU",2008,31.6207618713379,48,-19.401330526173,6305.07,1.71229906262066,,4,,,,0.527149999514222,0
"Ecuador","ECU",2009,31.2869567871094,47,-18.196999531437,6170.96,0.492150408607298,,4,,,,0.366899993270636,0
"Ecuador","ECU",2010,30.9532604217529,47,-18.019608320655,,0.234284322536376,,4,,,,0.366899993270636,0
"Ecuador","ECU",2011,30.6199378967285,,-18.3551058294103,,0.811826994496013,,4,,,,0.366899993270636,0
"Ecuador","ECU",2012,30.28737449646,,-18.7132497342956,,0.667153097767877,,4,,,,0.366899993270636,0
"El Salvador","ELV",1970,,,,,,,1,,,,0,1
"El Salvador","ELV",1971,,,,,,,1,,,,0,1
"El Salvador","ELV",1972,,,,,,,1,,,,0,1
"El Salvador","ELV",1973,,,,,,,1,,,,0,1
"El Salvador","ELV",1974,,,,,,,1,,,,0,1
"El Salvador","ELV",1975,,,,,,,1,,,,0,1
"El Salvador","ELV",1976,,,,,,,1,,,,0,1
"El Salvador","ELV",1977,,,,,,,1,,,,0,1
"El Salvador","ELV",1978,,,,,,,1,,,,0,1
"El Salvador","ELV",1979,,,,,,,1,,,,0,1
"El Salvador","ELV",1980,,,,,,,1,,,,0,0
"El Salvador","ELV",1981,,,,,,,1,,,,0,1
"El Salvador","ELV",1982,,,,,,,1,,,,0,0.5
"El Salvador","ELV",1983,,,,,,,1,,,,0,0
"El Salvador","ELV",1984,,,,,,,3,,,,0,0
"El Salvador","ELV",1985,,,,,,,3,,,,-0.716666663065553,0
"El Salvador","ELV",1986,,,,,,,3,,,,-0.716666663065553,0
"El Salvador","ELV",1987,,,,,,,3,,,,-0.716666663065553,0
"El Salvador","ELV",1988,,,,,,,3,,,,-0.816666677594185,0
"El Salvador","ELV",1989,,,,,,,3,,,,-0.816666677594185,0
"El Salvador","ELV",1990,,,,,,,3,,,,-0.816666677594185,0
"El Salvador","ELV",1991,,,,,,,3,,,,-0.672618927434087,0
"El Salvador","ELV",1992,,,,,,,3,,,,-0.672618927434087,0
"El Salvador","ELV",1993,,,,,,,3,,,,-0.672618927434087,0
"El Salvador","ELV",1994,,,,,,,3,,,,-0.357142826542258,0
"El Salvador","ELV",1995,,,,,,,3,,,,-0.357142826542258,0
"El Salvador","ELV",1996,,,,,,,3,,,,-0.357142826542258,0
"El Salvador","ELV",1997,,,,,,,4,,,,-0.197530812583864,0
"El Salvador","ELV",1998,,,,,,,4,,,,-0.197530812583864,0
"El Salvador","ELV",1999,,,,,,,4,,,,-0.197530812583864,0
"El Salvador","ELV",2000,,,,,,,4,,,,-0.178571466356516,0
"El Salvador","ELV",2001,,,,,,,4,,,,-0.178571466356516,0
"El Salvador","ELV",2002,,,,,,,4,,,,-0.178571466356516,0
"El Salvador","ELV",2003,,,,,,,4,,,,-0.138600034639239,0
"El Salvador","ELV",2004,,,,,,,4,,,,-0.138600034639239,0
"El Salvador","ELV",2005,,,,,,,4,,,,-0.138600034639239,0
"El Salvador","ELV",2006,,,,,,,4,,,,-0.166600003838539,0
"El Salvador","ELV",2007,,,,,,,4,,,,-0.166600003838539,0
"El Salvador","ELV",2008,,,,,,,4,,,,-0.166600003838539,0
"El Salvador","ELV",2009,,,,,,,4,,,,-0.119000002741814,0
"El Salvador","ELV",2010,,,,,,,4,,,,-0.119000002741814,0
"El Salvador","ELV",2011,,,,,,,4,,,,-0.119000002741814,0
"El Salvador","ELV",2012,,,,,,,4,,,,-0.172700025141239,0
"Guatemala","GTM",1970,44.6158866882324,,,4048.36,,1,1,2,,,0,0.5
"Guatemala","GTM",1971,44.5962066650391,,,4163.46,,1,1,,,,0,1
"Guatemala","GTM",1972,44.6127548217773,,,4455.53,,1,1,1.9,0.9,0.6,0,1
"Guatemala","GTM",1973,44.6599502563477,,,4646.53,,1,1,1.9,0.9,0.5,0,1
"Guatemala","GTM",1974,44.7300834655762,,,4827.42,,1,1,1.8,0.8,0.6,0,1
"Guatemala","GTM",1975,44.816764831543,,,4838.83,,1,1,1.5,0.8,0.9,0,1
"Guatemala","GTM",1976,44.9167785644531,,,4966.05,,1,1,1.6,0.8,0.9,0,1
"Guatemala","GTM",1977,45.0277252197266,,,5212.74,1.77903468688919,1,1,1.4,0.8,1.2,0,1
"Guatemala","GTM",1978,45.144718170166,,,5347.54,2.09534471019237,1,1,1.4,0.8,0.5,0,1
"Guatemala","GTM",1979,45.2624130249023,49.7,,5572.65,1.69501342603619,1,1,1.4,0.9,0.4,0,1
"Guatemala","GTM",1980,45.3758354187012,,,5742.98,1.40505412758935,1,1,1.8,1.4,0.4,0,1
"Guatemala","GTM",1981,45.4841537475586,,,5641.85,1.47661917801146,1,1,1.8,1.2,0.4,0,1
"Guatemala","GTM",1982,45.5839080810547,,,5410.63,0.884478637493766,1,1,1.6,0.7,0.4,0,1
"Guatemala","GTM",1983,45.6650047302246,,,5176.67,0.497237547962517,1,1,1.4,0.7,0.4,0,1
"Guatemala","GTM",1984,45.7159729003906,,,5033.9,0.401267154027223,1,1,1.4,0.7,0.4,0,1
"Guatemala","GTM",1985,45.730411529541,,,4911.4,0.635694408150696,1,1,1.2,0.5,0.3,0,1
"Guatemala","GTM",1986,45.7052688598633,,,4801.09,0.95133225608702,1,3,1.4,0.6,0.4,-0.544999992474914,0
"Guatemala","GTM",1987,45.6454620361328,57.6,,4655.74,2.12015137201896,1,3,2.2,0.9,0.4,-0.544999992474914,0
"Guatemala","GTM",1988,45.5620460510254,,,4643.65,4.20704787772468,1,3,1.4,1.2,0,-0.544999992474914,0
"Guatemala","GTM",1989,45.4694633483887,58.0333333333333,,4706.89,0.905986170662682,1,3,2.3,1.2,0.6,-0.544999992474914,0
"Guatemala","GTM",1990,45.3772277832031,,,4750.21,0.623519176557819,1,3,1.6,0.9,0.8,-0.544999992474914,0
"Guatemala","GTM",1991,45.2882308959961,,,4774.56,0.964268128998736,1,3,1.5,0.9,0.7,-0.586206887848675,0
"Guatemala","GTM",1992,45.1987915039063,,,4806.37,0.901268282495589,1,3,1.7,1,0.9,-0.586206887848675,0
"Guatemala","GTM",1993,45.1039848327637,,,4913.1,1.25000626972608,1,3,1.8,1,0.8,-0.586206887848675,0
"Guatemala","GTM",1994,44.9967002868652,,,4958.48,0.502186083852676,1,3,1.8,0.9,0.8,-0.586206887848675,0
"Guatemala","GTM",1995,44.8726387023926,,,5055.64,0.513068303392194,1,3,1.5,0.9,0.7,-0.524999994784594,0
"Guatemala","GTM",1996,44.7289161682129,,,5137.7,0.487276940848919,1,3,1.6,0.8,0.7,-0.406249981373549,0
"Guatemala","GTM",1997,44.5682716369629,,,5178.67,0.474459646279252,1,3,1.8,1,0.7,-0.406249981373549,0
"Guatemala","GTM",1998,44.3980827331543,54.8,,5221.82,3.4691727875839,1,3,2.2,1.1,0.9,-0.406249981373549,0
"Guatemala","GTM",1999,44.2280426025391,,,5359.52,0.844020553740935,1,3,2.4,1.4,0.9,-0.406249981373549,0
"Guatemala","GTM",2000,44.0633392333984,52,,5451.99,1.19177422376466,1,4,2.4,1,1,-0.380531003698707,0
"Guatemala","GTM",2001,43.9067687988281,,,5414.51,2.43561213335043,1,4,2.7,1.1,1.1,-0.380531003698707,0
"Guatemala","GTM",2002,43.7523765563965,56,-23.5250869357164,5506.47,0.53241281391209,,4,2.5,1,0.9,-0.380531003698707,0
"Guatemala","GTM",2003,43.5864219665527,53,-21.7061039693038,5528.43,0.597735689257404,,4,2.6,1.1,1.4,-0.380531003698707,0
"Guatemala","GTM",2004,43.3915328979492,51,-24.3337439977619,5564.15,1.23512012438556,,4,2.5,0.9,1.1,-0.0760499907191843,0
"Guatemala","GTM",2005,43.157039642334,,,5629.32,1.98447380962696,,4,2.5,1.1,0.9,-0.0760499907191843,0
"Guatemala","GTM",2006,42.8808746337891,53,-21.0148657804477,5809.42,2.10147707017177,,4,2.6,1.1,1,-0.0760499907191843,0
"Guatemala","GTM",2007,42.5695037841797,,,6043.65,2.51868099022004,,4,,,,-0.0760499907191843,0
"Guatemala","GTM",2008,42.2317733764648,,,6121.91,1.91920319259025,,4,,,,0.167849991004914,0
"Guatemala","GTM",2009,41.8796844482422,,,6284.95,1.84570699877398,,4,,,,0.167849991004914,0
"Guatemala","GTM",2010,41.5218658447266,,-21.7067509872815,,2.04557321107318,,4,,,,0.167849991004914,0
"Guatemala","GTM",2011,41.1614303588867,,-25.8812018283544,,2.39148658727274,,4,,,,0.167849991004914,0
"Guatemala","GTM",2012,40.797306060791,,-21.0590354791711,,2.50779356529793,,4,,,,0.344949989812449,0
"Guyana","GUY",1970,48.7311592102051,,,2018.36,,1,1,4.4,2.1,,0,0
"Guyana","GUY",1971,48.356014251709,,,1955.31,,1,1,4.5,1.9,,0,0
"Guyana","GUY",1972,47.7530784606934,,,1836.46,,1,1,4.8,2.1,,0,0
"Guyana","GUY",1973,47.0007743835449,,,1999.31,,1,1,6.6,2.8,3,0,0
"Guyana","GUY",1974,46.214973449707,,,2184.11,,1,1,5.5,2,2.7,0,0
"Guyana","GUY",1975,45.4831695556641,,,2624.31,,1,1,5.4,2.5,1.6,0,0
"Guyana","GUY",1976,44.835620880127,,,2645.23,,1,1,5.8,2.5,1.9,0,0
"Guyana","GUY",1977,44.2498779296875,,,2368.67,-0.392261465956472,1,1,7,2.8,2.5,0,0
"Guyana","GUY",1978,43.6986541748047,,,2182.39,0.792774315689832,1,1,6.3,3.2,2.6,0,0
"Guyana","GUY",1979,43.1305160522461,,,2443.4,0.110895727009337,1,1,7,3.4,1.4,0,0
"Guyana","GUY",1980,42.5063095092773,,,2315.05,0.0975191137845371,1,1,7.2,4.1,1.6,0,0
"Guyana","GUY",1981,41.8245315551758,,,2220.64,-0.311695554569327,1,1,8.5,4.4,2,0,0
"Guyana","GUY",1982,41.0984497070313,,,1736.27,0.91977870016828,1,1,7,4.9,2.6,0,0
"Guyana","GUY",1983,40.3217697143555,,,1546.38,0.96730245263851,1,1,7,4,2.6,0,0
"Guyana","GUY",1984,39.4908905029297,,,1440.51,1.02575303272012,1,1,6.6,3.7,2.4,0,0
"Guyana","GUY",1985,38.6143760681152,,,1421.71,0.39934306162788,1,1,7.4,4.2,4.4,0,0
"Guyana","GUY",1986,37.6810569763184,,,1428.81,-1.78341029954027,1,1,5.9,4,,0,0
"Guyana","GUY",1987,36.7094879150391,,,1499,1.2267625785017,1,1,5.9,4.4,,0,0
"Guyana","GUY",1988,35.7788009643555,,,1724.24,0.507491554071811,1,1,,,,0,0
"Guyana","GUY",1989,34.9963340759277,,,1468.98,-0.542420182247594,1,1,,,,0,0
"Guyana","GUY",1990,34.4391975402832,,,1436.3,1.99202050400333,1,1,,,,0,0
"Guyana","GUY",1991,34.1498680114746,,,1807.48,3.66489212096242,1,1,,,,0,0
"Guyana","GUY",1992,34.1046028137207,50,,1975.49,39.8092346267683,1,1,,,,0,0
"Guyana","GUY",1993,34.2327651977539,53.6,,2057.41,15.7233044431573,1,4,,,,0.492307707667351,0
"Guyana","GUY",1994,34.4278831481934,,,1927.32,19.7254477159029,1,4,,,,0.492307707667351,0
"Guyana","GUY",1995,34.6115303039551,,,2140.96,11.9718135843195,1,4,,,,0.492307707667351,0
"Guyana","GUY",1996,34.759635925293,,,2313.79,8.3639772437415,1,4,,,,0.492307707667351,0
"Guyana","GUY",1997,34.8898391723633,,7.5486092628278,3144.9,6.9413111726682,1,4,,,,0.492307707667351,0
"Guyana","GUY",1998,35.0155792236328,44.5,,3154.89,6.1321418318879,1,4,,,,0.469230741262436,0
"Guyana","GUY",1999,35.1636734008789,43.2,,3111.72,6.6210392240923,1,4,,,,0.469230741262436,0
"Guyana","GUY",2000,35.3507385253906,,,3306.55,9.415324811764,1,4,8.5,1.5,,0.469230741262436,0
"Guyana","GUY",2001,35.5649719238281,,2.5035175055253,3370.14,8.04272446006021,1,4,8.6,0.7,,0.492400009185076,0
"Guyana","GUY",2002,35.7889175415039,,9.4231849994943,3320.5,6.03492857360099,,4,8.4,1.7,,0.492400009185076,0
"Guyana","GUY",2003,36.0290184020996,,,3322.56,3.51785520463388,,4,7,2.1,,0.492400009185076,0
"Guyana","GUY",2004,36.294864654541,,,3421.6,3.81718838649708,,4,5.5,2.1,,0.492400009185076,0
"Guyana","GUY",2005,36.5857734680176,,,3760.53,9.3104389439144,,4,8.5,2.1,,0.492400009185076,0
"Guyana","GUY",2006,36.9083061218262,35,,3696.2,7.0211571289611,,4,8.3,2.7,,0.492400009185076,0
"Guyana","GUY",2007,37.2382392883301,,,4025.74,8.75693582582471,,4,,,,0.438450004905462,0
"Guyana","GUY",2008,37.5090065002441,,,4147.18,9.25830510466022,,4,,,,0.438450004905462,0
"Guyana","GUY",2009,37.6351203918457,,,4337.99,8.0965060491777,,4,,,,0.438450004905462,0
"Guyana","GUY",2010,37.5583572387695,,,,8.76382140186753,,4,,,,0.438450004905462,0
"Guyana","GUY",2011,37.2638397216797,,,,9.5785050373617,,4,,,,0.438450004905462,0
"Guyana","GUY",2012,36.7743759155273,,,,9.74728101661869,,4,,,,0.446150004863739,0
"Honduras","HON",1970,47.7120971679688,,,2355.91,,1,1,1,1.1,,0,0
"Honduras","HON",1971,47.7255821228027,,,2576.98,,1,1,0.9,1,,0,0
"Honduras","HON",1972,47.7032852172852,,,2665.91,,1,1,0.9,1,,0,0
"Honduras","HON",1973,47.6528015136719,,,2645.89,,1,1,0.8,0.8,,0,0
"Honduras","HON",1974,47.5839538574219,,,2757,-0.11116481389673,1,1,0.8,1.4,,0,0
"Honduras","HON",1975,47.5036315917969,,,2859.55,0.622775800711743,1,1,0.7,1.2,,0,0
"Honduras","HON",1976,47.4148178100586,,,3009.24,0.389465893861882,1,1,0.6,1,,0,0
"Honduras","HON",1977,47.3168754577637,,,3031.69,0.533093750858939,1,1,0.5,0.7,,0,0
"Honduras","HON",1978,47.2090454101563,,,3239.98,0.681523722108711,1,1,0.6,0.8,,0,0
"Honduras","HON",1979,47.0892601013184,,,3390.17,1.25249835224514,1,1,0.9,1.2,,0,0
"Honduras","HON",1980,46.9571990966797,,-34.9335471473285,3250.36,0.226032732956723,1,1,1,0.8,,0,0
"Honduras","HON",1981,46.8117370605469,,-36.3080943434794,3373.55,-0.127682213158361,1,1,1.1,0.8,,0,0
"Honduras","HON",1982,46.6556243896484,,-36.6597777469008,3366.51,0.475288439741956,1,3,1.2,1.3,,0.0853658565320075,0
"Honduras","HON",1983,46.4955139160156,,-36.5513629169015,3209.02,0.682482945024197,1,3,1.1,1,,0.0853658565320075,0
"Honduras","HON",1984,46.3394432067871,,,3101.59,0.616149442603193,1,3,1,1,,0.0853658565320075,0
"Honduras","HON",1985,46.1916618347168,,,3177.19,0.755598309756365,1,3,1,0.9,,0.0853658565320075,0
"Honduras","HON",1986,46.0520820617676,54.9,,3085.31,0.787711690900151,1,3,1.5,,,0.029850815422833,0
"Honduras","HON",1987,45.9158325195313,,,3166.04,0.930764606811431,1,3,1.8,1.4,,0.029850815422833,0
"Honduras","HON",1988,45.7762870788574,,,3158.47,1.21650628380718,1,3,2.1,1.5,,0.029850815422833,0
"Honduras","HON",1989,45.6251678466797,58.73,,3222.91,1.43119796949938,1,3,2.1,1.2,,0.029850815422833,0
"Honduras","HON",1990,45.4563636779785,55.7,-27.6636406544791,3112.47,1.42674585882343,1,3,4.2,2.7,0.1,-0.0546875,0
"Honduras","HON",1991,45.2683296203613,50,-15.259392686941,3022.47,1.69791898935525,1,3,4.4,2.5,0.1,-0.0546875,0
"Honduras","HON",1992,45.0606307983398,49,-17.8292851966386,3120.38,1.39202656238637,1,3,4.4,2.6,0.1,-0.0546875,0
"Honduras","HON",1993,44.829761505127,51,,3110.41,0.766802723786857,1,3,4.9,2.7,0.1,-0.0546875,0
"Honduras","HON",1994,44.5719566345215,53,-12.8560649482108,2889.06,1.01388067354999,1,3,3.9,2.5,0,0.0703125,0
"Honduras","HON",1995,44.2844390869141,53,-15.6650286548049,2959.13,1.27842802676833,1,3,4.2,3,0,-0.20684374962002,0
"Honduras","HON",1996,43.9659461975098,54,-15.977355894009,3023.51,2.25332579611833,1,3,3.9,2.6,0,-0.20684374962002,0
"Honduras","HON",1997,43.6164131164551,51,-13.9907172042404,3104.78,2.60551034718938,1,3,4.1,2,0,-0.20684374962002,0
"Honduras","HON",1998,43.2360076904297,54,-15.4666828984402,3095.83,1.90303529344955,1,3,3.9,1.9,0,-0.1875,0
"Honduras","HON",1999,42.8257598876953,52,-19.1608952289252,2870.13,4.41690230362145,1,3,4.2,2.1,0,-0.1875,0
"Honduras","HON",2000,42.386962890625,,,3005.45,5.37129767227378,1,3,5.7,3.3,0.2,-0.1875,0
"Honduras","HON",2001,41.9230842590332,52,-22.3112408958634,3014.17,4.02091081423653,1,3,6.8,3.3,0.2,0,0
"Honduras","HON",2002,41.4355964660645,56,-25.3480247239145,3037.15,3.53847169981696,,3,6.6,3.5,0.3,-0.171849996782839,0
"Honduras","HON",2003,40.9225997924805,56,-24.6407805714335,3088.46,4.94797254113444,,3,7.7,4.2,0.2,-0.171849996782839,0
"Honduras","HON",2004,40.3814086914063,57,-21.538254273804,3189.63,6.23406239492242,,3,7.8,3.6,0.3,-0.171849996782839,0
"Honduras","HON",2005,39.8123588562012,58,-25.5475888467641,3309.78,6.21442502899209,,3,7.6,3.4,0.3,-0.171849996782839,0
"Honduras","HON",2006,39.2167282104492,56,-23.3167233920146,3444.05,6.61879928809881,,3,7.6,3.4,0.3,-0.156199993565679,0
"Honduras","HON",2007,38.6021003723145,54,-21.5926130519608,3627.2,7.87688519201487,,3,,,,-0.156199993565679,0
"Honduras","HON",2008,37.9828224182129,57,-22.3894164978026,3691.26,8.70792193976729,,3,,,,-0.156199993565679,0
"Honduras","HON",2009,37.3763236999512,54,-25.4280292652464,3605.01,3.38987446209181,,3,,,,-0.156199993565679,0
"Honduras","HON",2010,36.7950782775879,55,-23.5087857515275,,3.06096549485689,,3,,,,-0.214800008572638,0
"Honduras","HON",2011,36.2425880432129,,-20.000812820637,,5.88679759811533,,3,,,,-0.214800008572638,0
"Honduras","HON",2012,35.7174034118652,,,,5.75056558733299,,3,,,,-0.214800008572638,0
"Jamaica","JAM",1970,46.977783203125,,,7501.85,,0,4,3.2,2,,0.5,0
"Jamaica","JAM",1971,47.0917510986328,,,7649.89,,0,4,3.8,2.3,,0.5,0
"Jamaica","JAM",1972,46.9421424865723,,,8235.96,,0,4,3.7,2.3,,0.349056601524353,0
"Jamaica","JAM",1973,46.5554122924805,65.1,,8276.65,,0,4,4.7,1.9,,0.349056601524353,0
"Jamaica","JAM",1974,45.9762878417969,,,7819.93,,0,4,6.7,1.9,,0.349056601524353,0
"Jamaica","JAM",1975,45.2446708679199,44.5,,7692.8,,0,4,6,2.9,1.2,0.349056601524353,0
"Jamaica","JAM",1976,44.3575553894043,,,7128.49,-0.0202289725337062,0,4,6.9,2.9,1.1,0.349056601524353,0
"Jamaica","JAM",1977,43.3295402526855,,,6864.33,-0.29848604125816,0,4,6.5,2.8,1.2,0.39166671037674,0
"Jamaica","JAM",1978,42.2386665344238,,,6836.11,-1.00585061805757,0,4,6,2.7,,0.39166671037674,0
"Jamaica","JAM",1979,41.1870193481445,,,6621.57,-1.08863097935608,0,4,6.1,,,0.39166671037674,0
"Jamaica","JAM",1980,40.2501373291016,65.5,,6187.45,1.03382148833999,0,4,7.5,,,0.39166671037674,0
"Jamaica","JAM",1981,39.4624557495117,,,6275.29,-0.386031959084768,0,4,7.2,,,-0.350000008940697,0
"Jamaica","JAM",1982,38.811450958252,,,6272.15,-0.479733345487339,0,4,7.2,10.6,,-0.350000008940697,0
"Jamaica","JAM",1983,38.2658576965332,,,6355.59,-0.516679878660125,0,4,7.3,8.6,,-0.350000008940697,0
"Jamaica","JAM",1984,37.7720718383789,,,6217.44,0.513994879730393,0,4,0.4,6.4,,-0.5,0
"Jamaica","JAM",1985,37.2902755737305,,,5899.36,-0.428522653197741,0,4,0.6,6.1,,-0.5,0
"Jamaica","JAM",1986,36.8097953796387,,,5983.47,-0.16699644361283,0,4,1.2,6.2,,-0.5,0
"Jamaica","JAM",1987,36.3421897888184,,,6441.63,1.62457811088522,0,4,0.8,6,,-0.5,0
"Jamaica","JAM",1988,35.896183013916,39.2,,6638.7,-0.31345155234788,0,4,2.2,6.2,,-0.5,0
"Jamaica","JAM",1989,35.4896583557129,42.75,,7039.14,1.29627249309513,0,4,2,6.9,,0.25,0
"Jamaica","JAM",1990,35.1351737976074,56,,7402.29,3.00291262172203,0,4,5.4,2.1,0.6,0.25,0
"Jamaica","JAM",1991,34.8359184265137,40.75,,7389.3,3.24387041344933,0,4,4.3,2.2,0.6,0.25,0
"Jamaica","JAM",1992,34.5818061828613,56.3,,8043.27,4.02777309530549,0,4,3.1,2,0.4,0.25,0
"Jamaica","JAM",1993,34.3578071594238,61.5,-16.373864134612,8153.38,1.5926511854533,0,4,4.6,2.6,0.8,0.366666659712791,0
"Jamaica","JAM",1994,34.1429481506348,,-14.8451673799933,8095.75,2.62649897572078,0,4,3.9,2.6,0.5,0.366666659712791,0
"Jamaica","JAM",1995,33.9213943481445,58.3,-14.1768002740015,8045.31,2.53548998714566,0,4,4.5,1.9,0.5,0.366666659712791,0
"Jamaica","JAM",1996,33.6875457763672,66,-14.2144331057869,8031.59,2.81433247731803,0,4,5.2,2.5,0.5,0.366666659712791,0
"Jamaica","JAM",1997,33.4432106018066,59,-13.2702725169427,8906.98,2.72063061061939,0,4,6.5,2.7,0.6,0.366666659712791,0
"Jamaica","JAM",1998,33.1887092590332,54.1,-12.9315359739865,8739.76,4.22207187665938,0,4,5.4,2.7,0.5,0.33333333581686,0
"Jamaica","JAM",1999,32.9267539978027,53,-12.9535477331698,8696.26,5.93030682922372,0,4,5.1,2,0.3,0.33333333581686,0
"Jamaica","JAM",2000,32.6583824157715,37.9,-13.7600919563387,8694.96,5.19834885067092,0,4,5.6,1,0.4,0.33333333581686,0
"Jamaica","JAM",2001,32.3804016113281,61,-13.7535433588064,8725.84,6.74280768693048,0,4,5.9,2,0.3,0.33333333581686,0
"Jamaica","JAM",2002,32.0888137817383,58,-13.8441660572154,8744.44,4.95010308605719,,4,5.5,2.4,1.2,0.33333333581686,0
"Jamaica","JAM",2003,31.7826271057129,,-14.4549138350917,8946.86,7.64243858820779,,4,4.8,2.2,0.3,0.083299994468689,0
"Jamaica","JAM",2004,31.4607162475586,45.5,-12.7887987772705,8952.41,5.91358252996089,,4,5.4,2.6,0.4,0.083299994468689,0
"Jamaica","JAM",2005,31.1212024688721,,-12.1599407159109,9011.1,5.75943259398444,,4,5.3,2.1,0.4,0.083299994468689,0
"Jamaica","JAM",2006,30.7705554962158,,-12.2746373867787,9182.7,7.07671450400537,,4,5.6,2.4,1.1,0.083299994468689,0
"Jamaica","JAM",2007,30.4067134857178,,-12.267980438108,9227.89,6.33306506690721,,4,5.9,2.6,0.4,0.083299994468689,0
"Jamaica","JAM",2008,30.0109748840332,,-13.0521181707236,9101.62,10.0652114712109,,4,,,,-0.050000011920929,0
"Jamaica","JAM",2009,29.559211730957,,-13.7629499297753,8794.49,4.00135020686151,,4,,,,-0.050000011920929,0
"Jamaica","JAM",2010,29.0396633148193,,-13.9104844303881,,1.40411019914253,,4,,,,-0.050000011920929,0
"Jamaica","JAM",2011,28.4419651031494,,-10.9983505032204,,1.19688270447488,,4,,,,-0.050000011920929,0
"Jamaica","JAM",2012,27.7847747802734,,-11.3820099833043,,2.79377477178821,,4,,,,-0.0332999974489212,0
"México","MEX",1970,46.5767822265625,45.5,,6345.57,0.878142855501041,0,1,,,,0,0
"México","MEX",1971,46.5273170471191,,,6420.81,0.783145696154413,0,1,1.7,0.3,,0,0
"México","MEX",1972,46.4841079711914,,,6769.71,0.394848220019211,0,1,1.8,0.4,3,0,0
"México","MEX",1973,46.4277153015137,,,7140.74,0.82683051373246,0,1,1.9,0.4,3,0,0
"México","MEX",1974,46.333324432373,,,7404.7,0.70683583749319,0,1,2,0.4,3.8,0,0
"México","MEX",1975,46.1848030090332,55.7,,7662.66,0.520898016197602,0,1,2.7,0.4,3.6,0,0
"México","MEX",1976,45.9790344238281,,,7772.84,0.821634266741468,0,1,3,0.4,3.9,0,0
"México","MEX",1977,45.7218055725098,48.45,,7791.16,0.399754206737966,0,1,3.2,0.5,3.8,0,0
"México","MEX",1978,45.4172782897949,,,8250.13,0.642000946994551,0,1,3.2,0.5,3.1,0,0
"México","MEX",1979,45.0714569091797,,,8824.18,0.990037765110382,0,1,3.2,0.5,3.1,0,0
"México","MEX",1980,44.6875495910645,,,9398.5,1.07534170326855,0,1,3.1,0.4,3.2,0,0
"México","MEX",1981,44.2713394165039,,,9993.39,1.23079124302735,0,1,3.6,0.3,3,0,0
"México","MEX",1982,43.8203926086426,,,9526.85,1.09428432181255,0,1,3.4,0.4,3.1,0,0
"México","MEX",1983,43.3217163085938,,,8794.68,1.47245614993964,0,1,2.6,0.3,2.6,0,0
"México","MEX",1984,42.7596549987793,45.2,,8907.99,0.877971307484321,0,1,2.5,0.3,2.3,0,0
"México","MEX",1985,42.1289215087891,,,9000.17,1.0754955758216,0,1,4.2,0.3,2.2,0,0
"México","MEX",1986,41.4291725158691,,,8437.4,1.57292721752005,0,1,3.9,3,2.4,0,0
"México","MEX",1987,40.6780242919922,,,8359.41,0.844124474196558,0,1,3.7,2.7,2.1,0,0
"México","MEX",1988,39.9103164672852,,-15.6004916625356,8291.35,1.09804141341047,0,1,3.6,2.6,2,0,0
"México","MEX",1989,39.1692161560059,51.675,,8490.05,1.24900750798917,0,1,3.9,2.8,2.1,0,0
"México","MEX",1990,38.4846611022949,,-14.7521234728533,8788.96,0.970272193800885,0,1,4,2.9,2.3,0,0
"México","MEX",1991,37.8648452758789,,-19.2754713150013,9028.51,1.50801121123804,0,1,4.3,3.3,2.8,0,0
"México","MEX",1992,37.3031692504883,52.625,,9229.29,1.20816502137743,0,1,4.7,3.4,3,0,0
"México","MEX",1993,36.7943115234375,,-22.4152430744872,9222.99,0.870897588724606,0,1,5.3,3.7,3.3,0,0
